phrase ids|sentiment values
173588|0.5
173589|0.34722
173590|0.55556
173591|0.5
173592|0.125
173593|0.41667
173594|0.26389
173595|0.19444
173596|0.63889
173597|0.65278
173598|0.59722
173599|0.31944
173600|0.5
173601|0.31944
173602|0.47222
173603|0.5
173604|0.5
173605|0.5
173606|0.5
173607|0.5
173608|0.5
173609|0.5
173610|0.52778
173611|0.29167
173612|0.22222
173613|0.375
173614|0.5
173615|0.5
173616|0.70833
173617|0.43056
173618|0.19444
173619|0.52778
173620|0.5
173621|0.25
173622|0.25
173623|0.23611
173624|0.38889
173625|0.11111
173626|0.55556
173627|0.5
173628|0.58333
173629|0.22222
173630|0.31944
173631|0.5
173632|0.65278
173633|0.5
173634|0.55556
173635|0.72222
173636|0.58333
173637|0.61111
173638|0.52778
173639|0.41667
173640|0.5
173641|0.45833
173642|0.45833
173643|0.5
173644|0.31944
173645|0.45833
173646|0.20833
173647|0.5
173648|0.51389
173649|0.5
173650|0.69444
173651|0.22222
173652|0.41667
173653|0.5
173654|0.52778
173655|0.31944
173656|0.44444
173657|0.375
173658|0.23611
173659|0.59722
173660|0.34722
173661|0.5
173662|0.44444
173663|0.48611
173664|0.40278
173665|0.45833
173666|0.44444
173667|0.51389
173668|0.5
173669|0.5
173670|0.33333
173671|0.45833
173672|0.66667
173673|0.34722
173674|0.5
173675|0.5
173676|0.5
173677|0.5
173678|0.5
173679|0.5
173680|0.66667
173681|0.43056
173682|0.31944
173683|0.19444
173684|0.33333
173685|0.54167
173686|0.33333
173687|0.375
173688|0.52778
173689|0.23611
173690|0.48611
173691|0.48611
173692|0.61111
173693|0.5
173694|0.52778
173695|0.47222
173696|0.5
173697|0.5
173698|0.26389
173699|0.5
173700|0.51389
173701|0.5
173702|0.43056
173703|0.34722
173704|0.48611
173705|0.72222
173706|0.55556
173707|0.40278
173708|0.30556
173709|0.31944
173710|0.47222
173711|0.5
173712|0.51389
173713|0.59722
173714|0.31944
173715|0.44444
173716|0.45833
173717|0.43056
173718|0.43056
173719|0.36111
173720|0.55556
173721|0.65278
173722|0.55556
173723|0.18056
173724|0.54167
173725|0.45833
173726|0.30556
173727|0.44444
173728|0.45833
173729|0.55556
173730|0.52778
173731|0.51389
173732|0.31944
173733|0.41667
173734|0.5
173735|0.5
173736|0.33333
173737|0.625
173738|0.31944
173739|0.44444
173740|0.5
173741|0.22222
173742|0.5
173743|0.5
173744|0.44444
173745|0.45833
173746|0.29167
173747|0.48611
173748|0.5
173749|0.5
173750|0.41667
173751|0.48611
173752|0.44444
173753|0.5
173754|0.375
173755|0.5
173756|0.375
173757|0.5
173758|0.45833
173759|0.51389
173760|0.55556
173761|0.625
173762|0.27778
173763|0.5
173764|0.63889
173765|0.43056
173766|0.40278
173767|0.31944
173768|0.26389
173769|0.5
173770|0.31944
173771|0.34722
173772|0.33333
173773|0.23611
173774|0.59722
173775|0.55556
173776|0.44444
173777|0.69444
173778|0.29167
173779|0.44444
173780|0.44444
173781|0.52778
173782|0.59722
173783|0.5
173784|0.44444
173785|0.56944
173786|0.5
173787|0.38889
173788|0.375
173789|0.5
173790|0.30556
173791|0.45833
173792|0.52778
173793|0.55556
173794|0.54167
173795|0.55556
173796|0.44444
173797|0.13889
173798|0.22222
173799|0.083333
173800|0.55556
173801|0.5
173802|0.38889
173803|0.5
173804|0.5
173805|0.5
173806|0.375
173807|0.47222
173808|0.77778
173809|0.54167
173810|0.51389
173811|0.625
173812|0.61111
173813|0.48611
173814|0.47222
173815|0.68056
173816|0.52778
173817|0.5
173818|0.56944
173819|0.23611
173820|0.20833
173821|0.5
173822|0.56944
173823|0.5
173824|0.40278
173825|0.44444
173826|0.56944
173827|0.61111
173828|0.61111
173829|0.75
173830|0.80556
173831|0.31944
173832|0.70833
173833|0.5
173834|0.375
173835|0.38889
173836|0.45833
173837|0.18056
173838|0.55556
173839|0.44444
173840|0.61111
173841|0.43056
173842|0.52778
173843|0.5
173844|0.44444
173845|0.56944
173846|0.59722
173847|0.34722
173848|0.38889
173849|0.33333
173850|0.45833
173851|0.40278
173852|0.5
173853|0.44444
173854|0.47222
173855|0.54167
173856|0.45833
173857|0.56944
173858|0.15278
173859|0.65278
173860|0.5
173861|0.47222
173862|0.47222
173863|0.41667
173864|0.5
173865|0.51389
173866|0.27778
173867|0.29167
173868|0.38889
173869|0.29167
173870|0.5
173871|0.5
173872|0.5
173873|0.51389
173874|0.055556
173875|0.45833
173876|0.30556
173877|0.44444
173878|0.52778
173879|0.36111
173880|0.44444
173881|0.48611
173882|0.29167
173883|0.47222
173884|0.52778
173885|0.5
173886|0.41667
173887|0.51389
173888|0.5
173889|0.25
173890|0.47222
173891|0.11111
173892|0.5
173893|0.5
173894|0.5
173895|0.5
173896|0.20833
173897|0.54167
173898|0.33333
173899|0.19444
173900|0.40278
173901|0.5
173902|0.33333
173903|0.61111
173904|0.11111
173905|0.31944
173906|0.22222
173907|0.43056
173908|0.25
173909|0.61111
173910|0.055556
173911|0.44444
173912|0.68056
173913|0.31944
173914|0.23611
173915|0.38889
173916|0.16667
173917|0.22222
173918|0.59722
173919|0.61111
173920|0.20833
173921|0.055556
173922|0.43056
173923|0.19444
173924|0.25
173925|0.26389
173926|0.26389
173927|0.43056
173928|0.29167
173929|0.44444
173930|0.31944
173931|0.19444
173932|0.5
173933|0.19444
173934|0.5
173935|0.31944
173936|0.15278
173937|0.55556
173938|0.5
173939|0.38889
173940|0.33333
173941|0.18056
173942|0.44444
173943|0.33333
173944|0.34722
173945|0.5
173946|0.5
173947|0.33333
173948|0.30556
173949|0.36111
173950|0.5
173951|0.5
173952|0.44444
173953|0.097222
173954|0.5
173955|0.44444
173956|0.33333
173957|0.48611
173958|0.23611
173959|0.61111
173960|0.5
173961|0.5
173962|0.45833
173963|0.66667
173964|0.30556
173965|0.5
173966|0.55556
173967|0.27778
173968|0.5
173969|0.54167
173970|0.56944
173971|0.23611
173972|0.48611
173973|0.5
173974|0.5
173975|0.5
173976|0.5
173977|0.27778
173978|0.65278
173979|0.5
173980|0.5
173981|0.5
173982|0.51389
173983|0.54167
173984|0.33333
173985|0.55556
173986|0.5
173987|0.25
173988|0.45833
173989|0.5
173990|0.48611
173991|0.33333
173992|0.30556
173993|0.41667
173994|0.51389
173995|0.59722
173996|0.54167
173997|0.44444
173998|0.5
173999|0.51389
174000|0.51389
174001|0.23611
174002|0.5
174003|0.44444
174004|0.38889
174005|0.59722
174006|0.55556
174007|0.66667
174008|0.52778
174009|0.61111
174010|0.44444
174011|0.61111
174012|0.41667
174013|0.63889
174014|0.11111
174015|0.81944
174016|0.95833
174017|0.41667
174018|0.5
174019|0.47222
174020|0.44444
174021|0.34722
174022|0.44444
174023|0.5
174024|0.38889
174025|0.44444
174026|0.5
174027|0.5
174028|0.40278
174029|0.5
174030|0.40278
174031|0.48611
174032|0.22222
174033|0.5
174034|0.5
174035|0.26389
174036|0.5
174037|0.44444
174038|0.58333
174039|0.41667
174040|0.68056
174041|0.5
174042|0.55556
174043|0.45833
174044|0.5
174045|0.55556
174046|0.5
174047|0.34722
174048|0.33333
174049|0.47222
174050|0.26389
174051|0.41667
174052|0.54167
174053|0.36111
174054|0.5
174055|0.5
174056|0.47222
174057|0.5
174058|0.55556
174059|0.44444
174060|0.5
174061|0.5
174062|0.31944
174063|0.38889
174064|0.22222
174065|0.48611
174066|0.40278
174067|0.43056
174068|0.51389
174069|0.43056
174070|0.625
174071|0.25
174072|0.5
174073|0.56944
174074|0.38889
174075|0.56944
174076|0.5
174077|0.51389
174078|0.52778
174079|0.38889
174080|0.52778
174081|0.52778
174082|0.44444
174083|0.41667
174084|0.5
174085|0.61111
174086|0.66667
174087|0.29167
174088|0.5
174089|0.5
174090|0.5
174091|0.52778
174092|0.58333
174093|0.5
174094|0.33333
174095|0.45833
174096|0.59722
174097|0.5
174098|0.48611
174099|0.61111
174100|0.5
174101|0.625
174102|0.61111
174103|0.69444
174104|0.38889
174105|0.52778
174106|0.75
174107|0.44444
174108|0.27778
174109|0.44444
174110|0.48611
174111|0.44444
174112|0.5
174113|0.45833
174114|0.47222
174115|0.72222
174116|0.41667
174117|0.45833
174118|0.30556
174119|0.27778
174120|0.52778
174121|0.59722
174122|0.5
174123|0.43056
174124|0.61111
174125|0.27778
174126|0.51389
174127|0.5
174128|0.48611
174129|0.54167
174130|0.34722
174131|0.5
174132|0.51389
174133|0.52778
174134|0.54167
174135|0.5
174136|0.83333
174137|0.5
174138|0.61111
174139|0.45833
174140|0.47222
174141|0.51389
174142|0.23611
174143|0.33333
174144|0.56944
174145|0.5
174146|0.29167
174147|0.5
174148|0.625
174149|0.33333
174150|0.31944
174151|0.36111
174152|0.54167
174153|0.59722
174154|0.58333
174155|0.61111
174156|0.66667
174157|0.33333
174158|0.29167
174159|0.5
174160|0.63889
174161|0.5
174162|0.44444
174163|0.73611
174164|0.43056
174165|0.5
174166|0.44444
174167|0.76389
174168|0.61111
174169|0.5
174170|0.5
174171|0.22222
174172|0.31944
174173|0.26389
174174|0.5
174175|0.44444
174176|0.41667
174177|0.27778
174178|0.29167
174179|0.48611
174180|0.69444
174181|0.30556
174182|0.48611
174183|0.52778
174184|0.5
174185|0.61111
174186|0.5
174187|0.5
174188|0.41667
174189|0.47222
174190|0.5
174191|0.30556
174192|0.20833
174193|0.16667
174194|0.47222
174195|0.5
174196|0.51389
174197|0.5
174198|0.5
174199|0.5
174200|0.33333
174201|0.40278
174202|0.52778
174203|0.38889
174204|0.26389
174205|0.47222
174206|0.11111
174207|0.5
174208|0.34722
174209|0.51389
174210|0.52778
174211|0.70833
174212|0.41667
174213|0.5
174214|0.58333
174215|0.72222
174216|0.5
174217|0.55556
174218|0.26389
174219|0.36111
174220|0.55556
174221|0.36111
174222|0.5
174223|0.5
174224|0.44444
174225|0.18056
174226|0.15278
174227|0.38889
174228|0.20833
174229|0.33333
174230|0.19444
174231|0.38889
174232|0.47222
174233|0.56944
174234|0.375
174235|0.5
174236|0.51389
174237|0.27778
174238|0.5
174239|0.56944
174240|0.375
174241|0.5
174242|0.51389
174243|0.47222
174244|0.19444
174245|0.55556
174246|0.5
174247|0.5
174248|0.45833
174249|0.375
174250|0.47222
174251|0.5
174252|0.54167
174253|0.44444
174254|0.22222
174255|0.5
174256|0.55556
174257|0.5
174258|0.5
174259|0.54167
174260|0.5
174261|0.40278
174262|0.5
174263|0.59722
174264|0.5
174265|0.59722
174266|0.41667
174267|0.54167
174268|0.59722
174269|0.20833
174270|0.40278
174271|0.31944
174272|0.52778
174273|0.375
174274|0.48611
174275|0.20833
174276|0.29167
174277|0.54167
174278|0.58333
174279|0.54167
174280|0.52778
174281|0.45833
174282|0.65278
174283|0.75
174284|0.5
174285|0.5
174286|0.52778
174287|0.29167
174288|0.65278
174289|0.44444
174290|0.33333
174291|0.68056
174292|0.38889
174293|0.56944
174294|0.43056
174295|0.31944
174296|0.11111
174297|0.43056
174298|0.61111
174299|0.33333
174300|0.33333
174301|0.61111
174302|0.81944
174303|0.51389
174304|0.27778
174305|0.625
174306|0.31944
174307|0.083333
174308|0
174309|0.41667
174310|0.5
174311|0.55556
174312|0.5
174313|0.61111
174314|0.5
174315|0.25
174316|0.55556
174317|0.5
174318|0.59722
174319|0.56944
174320|0.27778
174321|0.51389
174322|0.625
174323|0.70833
174324|0.73611
174325|0.5
174326|0.43056
174327|0.5
174328|0.33333
174329|0.625
174330|0.5
174331|0.5
174332|0.26389
174333|0.38889
174334|0.36111
174335|0.5
174336|0.33333
174337|0.29167
174338|0.43056
174339|0.16667
174340|0.44444
174341|0.5
174342|0.30556
174343|0.41667
174344|0.52778
174345|0.041667
174346|0.5
174347|0.16667
174348|0.11111
174349|0.36111
174350|0.36111
174351|0.47222
174352|0.33333
174353|0.22222
174354|0.61111
174355|0.13889
174356|0.5
174357|0.125
174358|0.44444
174359|0.29167
174360|0.41667
174361|0.48611
174362|0.66667
174363|0.55556
174364|0.5
174365|0.31944
174366|0.23611
174367|0.23611
174368|0.48611
174369|0.40278
174370|0.56944
174371|0.69444
174372|0.27778
174373|0.27778
174374|0.25
174375|0.30556
174376|0.61111
174377|0.5
174378|0.5
174379|0.38889
174380|0.33333
174381|0.55556
174382|0.48611
174383|0.5
174384|0.38889
174385|0.41667
174386|0.5
174387|0.25
174388|0.5
174389|0.52778
174390|0.61111
174391|0.625
174392|0.47222
174393|0.31944
174394|0.59722
174395|0.58333
174396|0.61111
174397|0.47222
174398|0.44444
174399|0.58333
174400|0.52778
174401|0.5
174402|0.5
174403|0.5
174404|0.43056
174405|0.31944
174406|0.51389
174407|0.29167
174408|0.33333
174409|0.47222
174410|0.38889
174411|0.44444
174412|0.47222
174413|0.5
174414|0.33333
174415|0.70833
174416|0.68056
174417|0.48611
174418|0.51389
174419|0.29167
174420|0.5
174421|0.41667
174422|0.40278
174423|0.51389
174424|0.48611
174425|0.5
174426|0.51389
174427|0.52778
174428|0.5
174429|0.58333
174430|0.48611
174431|0.51389
174432|0.5
174433|0.30556
174434|0.44444
174435|0.48611
174436|0.55556
174437|0.5
174438|0.5
174439|0.5
174440|0.083333
174441|0.54167
174442|0.83333
174443|0.52778
174444|0.5
174445|0.625
174446|0.5
174447|0.43056
174448|0.36111
174449|0.375
174450|0.5
174451|0.5
174452|0.375
174453|0.22222
174454|0.44444
174455|0.25
174456|0.5
174457|0.38889
174458|0.44444
174459|0.5
174460|0.41667
174461|0.48611
174462|0.55556
174463|0.44444
174464|0.36111
174465|0.5
174466|0.5
174467|0.5
174468|0.51389
174469|0.56944
174470|0.5
174471|0.55556
174472|0.54167
174473|0.5
174474|0.48611
174475|0.51389
174476|0.55556
174477|0.44444
174478|0.5
174479|0.5
174480|0.26389
174481|0.27778
174482|0.31944
174483|0.31944
174484|0.16667
174485|0.5
174486|0.5
174487|0.15278
174488|0.31944
174489|0.40278
174490|0.41667
174491|0.52778
174492|0.5
174493|0.44444
174494|0.52778
174495|0.43056
174496|0.19444
174497|0.65278
174498|0.48611
174499|0.5
174500|0.5
174501|0.45833
174502|0.5
174503|0.5
174504|0.41667
174505|0.38889
174506|0.44444
174507|0.55556
174508|0.29167
174509|0.5
174510|0.51389
174511|0.54167
174512|0.5
174513|0.38889
174514|0.125
174515|0.33333
174516|0.5
174517|0.25
174518|0.52778
174519|0.44444
174520|0.52778
174521|0.40278
174522|0.47222
174523|0.41667
174524|0.52778
174525|0.27778
174526|0.23611
174527|0.31944
174528|0.27778
174529|0.18056
174530|0.22222
174531|0.59722
174532|0.5
174533|0.31944
174534|0.44444
174535|0.29167
174536|0.5
174537|0.48611
174538|0.16667
174539|0.16667
174540|0.61111
174541|0.43056
174542|0.72222
174543|0.5
174544|0.30556
174545|0.44444
174546|0.58333
174547|0.52778
174548|0.38889
174549|0.41667
174550|0.38889
174551|0.56944
174552|0.38889
174553|0.5
174554|0.52778
174555|0.16667
174556|0.43056
174557|0.38889
174558|0.47222
174559|0.38889
174560|0.70833
174561|0.5
174562|0.52778
174563|0.5
174564|0.63889
174565|0.23611
174566|0.5
174567|0.36111
174568|0.30556
174569|0.26389
174570|0.65278
174571|0.5
174572|0.63889
174573|0.45833
174574|0.5
174575|0.11111
174576|0.48611
174577|0.5
174578|0.27778
174579|0.5
174580|0.5
174581|0.5
174582|0.47222
174583|0.44444
174584|0.36111
174585|0.51389
174586|0.45833
174587|0.30556
174588|0.30556
174589|0.26389
174590|0.36111
174591|0.5
174592|0.20833
174593|0.11111
174594|0.5
174595|0.51389
174596|0.5
174597|0.54167
174598|0.47222
174599|0.5
174600|0.55556
174601|0.45833
174602|0.26389
174603|0.5
174604|0.33333
174605|0.44444
174606|0.36111
174607|0.48611
174608|0.44444
174609|0.33333
174610|0.40278
174611|0.30556
174612|0.44444
174613|0.34722
174614|0.52778
174615|0.72222
174616|0.63889
174617|0.58333
174618|0.45833
174619|0.31944
174620|0.27778
174621|0.5
174622|0.44444
174623|0.44444
174624|0.58333
174625|0.56944
174626|0.59722
174627|0.5
174628|0.44444
174629|0.44444
174630|0.41667
174631|0.25
174632|0.5
174633|0.375
174634|0.34722
174635|0.38889
174636|0.47222
174637|0.22222
174638|0.375
174639|0.47222
174640|0.58333
174641|0.72222
174642|0.41667
174643|0.36111
174644|0.25
174645|0.43056
174646|0.52778
174647|0.65278
174648|0.36111
174649|0.63889
174650|0.75
174651|0.30556
174652|0.23611
174653|0.25
174654|0.34722
174655|0.63889
174656|0.59722
174657|0.70833
174658|0.5
174659|0.5
174660|0.29167
174661|0.48611
174662|0.5
174663|0.5
174664|0.5
174665|0.5
174666|0.36111
174667|0.38889
174668|0.16667
174669|0.31944
174670|0.20833
174671|0.26389
174672|0.55556
174673|0.30556
174674|0.5
174675|0.22222
174676|0.38889
174677|0.27778
174678|0.5
174679|0.51389
174680|0.47222
174681|0.54167
174682|0.33333
174683|0.30556
174684|0.36111
174685|0.26389
174686|0.43056
174687|0.36111
174688|0.44444
174689|0.44444
174690|0.40278
174691|0.48611
174692|0.36111
174693|0.5
174694|0.26389
174695|0.47222
174696|0.29167
174697|0.33333
174698|0.083333
174699|0.40278
174700|0.5
174701|0.55556
174702|0.22222
174703|0.59722
174704|0.45833
174705|0.625
174706|0.5
174707|0.44444
174708|0.375
174709|0.5
174710|0.40278
174711|0.16667
174712|0.20833
174713|0.36111
174714|0.20833
174715|0.5
174716|0.52778
174717|0.5
174718|0.73611
174719|0.375
174720|0.54167
174721|0.5
174722|0.5
174723|0.5
174724|0.5
174725|0.5
174726|0.36111
174727|0.5
174728|0.5
174729|0.58333
174730|0.45833
174731|0.45833
174732|0.5
174733|0.5
174734|0.38889
174735|0.5
174736|0.5
174737|0.52778
174738|0.70833
174739|0.56944
174740|0.22222
174741|0.30556
174742|0.5
174743|0.31944
174744|0.44444
174745|0.48611
174746|0.51389
174747|0.27778
174748|0.5
174749|0.51389
174750|0.5
174751|0.38889
174752|0.43056
174753|0.54167
174754|0.45833
174755|0.43056
174756|0.5
174757|0.65278
174758|0.55556
174759|0.5
174760|0.5
174761|0.5
174762|0.44444
174763|0.5
174764|0.27778
174765|0.43056
174766|0.38889
174767|0.45833
174768|0.23611
174769|0.34722
174770|0.33333
174771|0.5
174772|0.38889
174773|0.375
174774|0.52778
174775|0.45833
174776|0.5
174777|0.56944
174778|0.48611
174779|0.27778
174780|0.20833
174781|0.30556
174782|0.30556
174783|0.31944
174784|0.375
174785|0.11111
174786|0.5
174787|0.055556
174788|0.5
174789|0.59722
174790|0.55556
174791|0.61111
174792|0.36111
174793|0.55556
174794|0.5
174795|0.48611
174796|0.5
174797|0.76389
174798|0.48611
174799|0.51389
174800|0.5
174801|0.34722
174802|0.29167
174803|0.31944
174804|0.44444
174805|0.29167
174806|0.55556
174807|0.44444
174808|0.55556
174809|0.45833
174810|0.58333
174811|0.43056
174812|0.5
174813|0.23611
174814|0.58333
174815|0.47222
174816|0.18056
174817|0.33333
174818|0.44444
174819|0.36111
174820|0.63889
174821|0.73611
174822|0.22222
174823|0.33333
174824|0.16667
174825|0.083333
174826|0.33333
174827|0.27778
174828|0.25
174829|0.23611
174830|0.5
174831|0.30556
174832|0.38889
174833|0.34722
174834|0.23611
174835|0.41667
174836|0.27778
174837|0.26389
174838|0.22222
174839|0.44444
174840|0.38889
174841|0.44444
174842|0.30556
174843|0.36111
174844|0.44444
174845|0.5
174846|0.15278
174847|0.5
174848|0.5
174849|0.58333
174850|0.5
174851|0.58333
174852|0.51389
174853|0.5
174854|0.5
174855|0.43056
174856|0.51389
174857|0.5
174858|0.56944
174859|0.66667
174860|0.5
174861|0.625
174862|0.48611
174863|0.48611
174864|0.5
174865|0.5
174866|0.5
174867|0.48611
174868|0.5
174869|0.34722
174870|0.68056
174871|0.34722
174872|0.54167
174873|0.5
174874|0.5
174875|0.68056
174876|0.375
174877|0.63889
174878|0.40278
174879|0.56944
174880|0.52778
174881|0.34722
174882|0.40278
174883|0.26389
174884|0.34722
174885|0.31944
174886|0.44444
174887|0.15278
174888|0.097222
174889|0.5
174890|0.40278
174891|0.47222
174892|0.5
174893|0.55556
174894|0.5
174895|0.59722
174896|0.61111
174897|0.27778
174898|0.5
174899|0.25
174900|0.5
174901|0.40278
174902|0.51389
174903|0.5
174904|0.47222
174905|0.66667
174906|0.5
174907|0.54167
174908|0.41667
174909|0.5
174910|0.5
174911|0.18056
174912|0.5
174913|0.5
174914|0.5
174915|0.5
174916|0.027778
174917|0.51389
174918|0.48611
174919|0.51389
174920|0.5
174921|0.5
174922|0.45833
174923|0.29167
174924|0.41667
174925|0.5
174926|0.58333
174927|0.55556
174928|0.16667
174929|0.70833
174930|0.38889
174931|0.56944
174932|0.56944
174933|0.125
174934|0.5
174935|0.58333
174936|0.48611
174937|0.44444
174938|0.38889
174939|0.5
174940|0.52778
174941|0.5
174942|0.58333
174943|0.38889
174944|0.5
174945|0.18056
174946|0.5
174947|0.47222
174948|0.38889
174949|0.76389
174950|0.097222
174951|0.33333
174952|0.31944
174953|0.18056
174954|0.5
174955|0.625
174956|0.5
174957|0.65278
174958|0.5
174959|0.5
174960|0.34722
174961|0.43056
174962|0.58333
174963|0.5
174964|0.48611
174965|0.65278
174966|0.5
174967|0.45833
174968|0.45833
174969|0.59722
174970|0.55556
174971|0.33333
174972|0.54167
174973|0.44444
174974|0.38889
174975|0.23611
174976|0.40278
174977|0.55556
174978|0.5
174979|0.5
174980|0.27778
174981|0.5
174982|0.36111
174983|0.43056
174984|0.5
174985|0.72222
174986|0.65278
174987|0.47222
174988|0.61111
174989|0.5
174990|0.5
174991|0.5
174992|0.59722
174993|0.5
174994|0.5
174995|0.36111
174996|0.22222
174997|0.51389
174998|0.41667
174999|0.40278
175000|0.5
175001|0.5
175002|0.33333
175003|0.25
175004|0.16667
175005|0.30556
175006|0.375
175007|0.52778
175008|0.56944
175009|0.5
175010|0.51389
175011|0.54167
175012|0.51389
175013|0.51389
175014|0.23611
175015|0.31944
175016|0.36111
175017|0.27778
175018|0.5
175019|0.51389
175020|0.59722
175021|0.41667
175022|0.20833
175023|0.66667
175024|0.44444
175025|0.5
175026|0.22222
175027|0.65278
175028|0.5
175029|0.5
175030|0.20833
175031|0.55556
175032|0.5
175033|0.5
175034|0.33333
175035|0.5
175036|0.45833
175037|0.41667
175038|0.47222
175039|0.48611
175040|0.51389
175041|0.54167
175042|0.5
175043|0.5
175044|0.54167
175045|0.55556
175046|0.81944
175047|0.47222
175048|0.25
175049|0.26389
175050|0.48611
175051|0.25
175052|0.013889
175053|0.13889
175054|0.59722
175055|0.69444
175056|0.61111
175057|0.59722
175058|0.63889
175059|0.55556
175060|0.34722
175061|0.15278
175062|0.38889
175063|0.5
175064|0.47222
175065|0.33333
175066|0.22222
175067|0.55556
175068|0.125
175069|0.5
175070|0.36111
175071|0.58333
175072|0.5
175073|0.48611
175074|0.38889
175075|0.69444
175076|0.23611
175077|0.5
175078|0.5
175079|0.34722
175080|0.40278
175081|0.54167
175082|0.36111
175083|0.5
175084|0.5
175085|0.5
175086|0.5
175087|0.52778
175088|0.48611
175089|0.5
175090|0.5
175091|0.56944
175092|0.5
175093|0.5
175094|0.55556
175095|0.5
175096|0.5
175097|0.5
175098|0.48611
175099|0.51389
175100|0.61111
175101|0.43056
175102|0.19444
175103|0.52778
175104|0.38889
175105|0.65278
175106|0.59722
175107|0.5
175108|0.51389
175109|0.5
175110|0.51389
175111|0.5
175112|0.5
175113|0.5
175114|0.52778
175115|0.5
175116|0.5
175117|0.5
175118|0.5
175119|0.30556
175120|0.52778
175121|0.5
175122|0.16667
175123|0.5
175124|0.63889
175125|0.55556
175126|0.5
175127|0.55556
175128|0.5
175129|0.375
175130|0.52778
175131|0.31944
175132|0.55556
175133|0.29167
175134|0.43056
175135|0.47222
175136|0.52778
175137|0.47222
175138|0.5
175139|0.23611
175140|0.30556
175141|0.33333
175142|0.34722
175143|0.68056
175144|0.23611
175145|0.29167
175146|0.31944
175147|0.34722
175148|0.41667
175149|0.27778
175150|0.34722
175151|0.40278
175152|0.47222
175153|0.48611
175154|0.47222
175155|0.5
175156|0.26389
175157|0.27778
175158|0.13889
175159|0.75
175160|0.36111
175161|0.61111
175162|0.375
175163|0.15278
175164|0.125
175165|0.069444
175166|0.48611
175167|0.11111
175168|0.31944
175169|0.33333
175170|0.34722
175171|0.44444
175172|0.70833
175173|0.23611
175174|0.38889
175175|0.70833
175176|0.33333
175177|0.069444
175178|0.44444
175179|0.625
175180|0.48611
175181|0.5
175182|0.51389
175183|0.5
175184|0.44444
175185|0.41667
175186|0.33333
175187|0.097222
175188|0.27778
175189|0.40278
175190|0.33333
175191|0.52778
175192|0.48611
175193|0.5
175194|0.5
175195|0.51389
175196|0.40278
175197|0.54167
175198|0.47222
175199|0.36111
175200|0.41667
175201|0.5
175202|0.31944
175203|0.63889
175204|0.5
175205|0.47222
175206|0.41667
175207|0.5
175208|0.59722
175209|0.52778
175210|0.48611
175211|0.5
175212|0.44444
175213|0.40278
175214|0.45833
175215|0.5
175216|0.30556
175217|0.34722
175218|0.36111
175219|0.48611
175220|0.38889
175221|0.44444
175222|0.26389
175223|0.25
175224|0.43056
175225|0.5
175226|0.47222
175227|0.34722
175228|0.59722
175229|0.30556
175230|0.22222
175231|0.52778
175232|0.34722
175233|0.38889
175234|0.33333
175235|0.22222
175236|0.31944
175237|0.44444
175238|0.27778
175239|0.16667
175240|0.18056
175241|0.27778
175242|0.48611
175243|0.23611
175244|0.5
175245|0.33333
175246|0.36111
175247|0.33333
175248|0.5
175249|0.38889
175250|0.52778
175251|0.44444
175252|0.5
175253|0.097222
175254|0.51389
175255|0.38889
175256|0.43056
175257|0.48611
175258|0.41667
175259|0.5
175260|0.23611
175261|0.5
175262|0.5
175263|0.375
175264|0.375
175265|0.59722
175266|0.45833
175267|0.44444
175268|0.68056
175269|0.5
175270|0.5
175271|0.15278
175272|0.22222
175273|0.19444
175274|0.47222
175275|0.5
175276|0.41667
175277|0.29167
175278|0.45833
175279|0.36111
175280|0.45833
175281|0.375
175282|0.51389
175283|0.58333
175284|0.38889
175285|0.44444
175286|0.54167
175287|0.44444
175288|0.375
175289|0.5
175290|0.31944
175291|0.47222
175292|0.5
175293|0.5
175294|0.43056
175295|0.61111
175296|0.23611
175297|0.5
175298|0.44444
175299|0.41667
175300|0.625
175301|0.5
175302|0.40278
175303|0.45833
175304|0.27778
175305|0.18056
175306|0.34722
175307|0.51389
175308|0.30556
175309|0.47222
175310|0.55556
175311|0.38889
175312|0.19444
175313|0.70833
175314|0.5
175315|0.56944
175316|0.5
175317|0.45833
175318|0.55556
175319|0.20833
175320|0.5
175321|0.5
175322|0.11111
175323|0.5
175324|0.48611
175325|0.5
175326|0.56944
175327|0.5
175328|0.25
175329|0.30556
175330|0.5
175331|0.52778
175332|0.22222
175333|0.55556
175334|0.43056
175335|0.30556
175336|0.5
175337|0.20833
175338|0.86111
175339|0.5
175340|0.5
175341|0.5
175342|0.29167
175343|0.56944
175344|0.54167
175345|0.5
175346|0.59722
175347|0.5
175348|0.43056
175349|0.19444
175350|0.68056
175351|0.30556
175352|0.22222
175353|0.083333
175354|0.26389
175355|0.20833
175356|0.56944
175357|0.11111
175358|0.15278
175359|0.23611
175360|0.44444
175361|0.47222
175362|0.16667
175363|0.44444
175364|0.41667
175365|0.23611
175366|0.36111
175367|0.38889
175368|0.31944
175369|0.16667
175370|0.31944
175371|0.25
175372|0.23611
175373|0.47222
175374|0.51389
175375|0.13889
175376|0.5
175377|0.33333
175378|0.31944
175379|0.54167
175380|0.61111
175381|0.5
175382|0.48611
175383|0.75
175384|0.30556
175385|0.5
175386|0.63889
175387|0.22222
175388|0.45833
175389|0.48611
175390|0.097222
175391|0.54167
175392|0.52778
175393|0.625
175394|0.59722
175395|0.5
175396|0.31944
175397|0.47222
